mes,semana,regiao,estado,sexo,raca_cor,faixa_renda_dinheiro,respondentes
9,4,Nordeste,AL,F,Parda,10.001 a 50.000,2
9,4,Nordeste,AL,F,Indígena,Não aplicável,10
9,4,Nordeste,AL,F,Indígena,801 a 1.600,1
9,4,Nordeste,AL,F,Indígena,3.001 a 10.000,1
7,1,Nordeste,BA,M,Branca,Não aplicável,236
7,1,Nordeste,BA,M,Branca,0 a 100,3
7,1,Nordeste,BA,M,Branca,101 a 300,15
7,1,Nordeste,BA,M,Branca,301 a 600,20
7,1,Nordeste,BA,M,Branca,601 a 800,10
7,1,Nordeste,BA,M,Branca,801 a 1.600,44
7,1,Nordeste,BA,M,Branca,1.601 a 3.000,15
7,1,Nordeste,BA,M,Branca,3.001 a 10.000,20
7,1,Nordeste,BA,M,Branca,10.001 a 50.000,2
7,1,Nordeste,BA,M,Preta,Não aplicável,278
7,1,Nordeste,BA,M,Preta,0 a 100,4
7,1,Nordeste,BA,M,Preta,101 a 300,10
7,1,Nordeste,BA,M,Preta,301 a 600,19
7,1,Nordeste,BA,M,Preta,601 a 800,17
7,1,Nordeste,BA,M,Preta,801 a 1.600,94
7,1,Nordeste,BA,M,Preta,1.601 a 3.000,39
7,1,Nordeste,BA,M,Preta,3.001 a 10.000,13
7,1,Nordeste,BA,M,Amarela,Não aplicável,5
7,1,Nordeste,BA,M,Amarela,1.601 a 3.000,1
7,1,Nordeste,BA,M,Parda,Não aplicável,788
7,1,Nordeste,BA,M,Parda,0 a 100,10
7,1,Nordeste,BA,M,Parda,101 a 300,45
7,1,Nordeste,BA,M,Parda,301 a 600,56
7,1,Nordeste,BA,M,Parda,601 a 800,39
7,1,Nordeste,BA,M,Parda,801 a 1.600,182
7,1,Nordeste,BA,M,Parda,1.601 a 3.000,58
7,1,Nordeste,BA,M,Parda,3.001 a 10.000,30
7,1,Nordeste,BA,M,Parda,10.001 a 50.000,3
7,1,Nordeste,BA,M,Indígena,Não aplicável,5
7,1,Nordeste,BA,M,Indígena,801 a 1.600,3
7,1,Nordeste,BA,M,Indígena,3.001 a 10.000,1
7,1,Nordeste,BA,F,Branca,Não aplicável,300
7,1,Nordeste,BA,F,Branca,101 a 300,13
7,1,Nordeste,BA,F,Branca,301 a 600,10
7,1,Nordeste,BA,F,Branca,601 a 800,1
7,1,Nordeste,BA,F,Branca,801 a 1.600,38
7,1,Nordeste,BA,F,Branca,1.601 a 3.000,11
7,1,Nordeste,BA,F,Branca,3.001 a 10.000,13
7,1,Nordeste,BA,F,Branca,10.001 a 50.000,1
7,1,Nordeste,BA,F,Preta,Não aplicável,365
7,1,Nordeste,BA,F,Preta,0 a 100,3
7,1,Nordeste,BA,F,Preta,101 a 300,16
7,1,Nordeste,BA,F,Preta,301 a 600,15
7,1,Nordeste,BA,F,Preta,601 a 800,12
7,1,Nordeste,BA,F,Preta,801 a 1.600,57
7,1,Nordeste,BA,F,Preta,1.601 a 3.000,23
7,1,Nordeste,BA,F,Preta,3.001 a 10.000,4
7,1,Nordeste,BA,F,Amarela,Não aplicável,12
7,1,Nordeste,BA,F,Amarela,801 a 1.600,1
7,1,Nordeste,BA,F,Parda,Não aplicável,1022
7,1,Nordeste,BA,F,Parda,0 a 100,9
7,1,Nordeste,BA,F,Parda,101 a 300,22
7,1,Nordeste,BA,F,Parda,301 a 600,44
7,1,Nordeste,BA,F,Parda,601 a 800,18
7,1,Nordeste,BA,F,Parda,801 a 1.600,129
7,1,Nordeste,BA,F,Parda,1.601 a 3.000,54
7,1,Nordeste,BA,F,Parda,3.001 a 10.000,27
7,1,Nordeste,BA,F,Indígena,Não aplicável,3
7,1,Nordeste,BA,F,Indígena,101 a 300,1
7,1,Nordeste,BA,F,Indígena,801 a 1.600,1
7,1,Nordeste,BA,F,Indígena,1.601 a 3.000,2
7,2,Nordeste,BA,M,Branca,Não aplicável,239
7,2,Nordeste,BA,M,Branca,0 a 100,2
7,2,Nordeste,BA,M,Branca,101 a 300,18
7,2,Nordeste,BA,M,Branca,301 a 600,17
7,2,Nordeste,BA,M,Branca,601 a 800,13
7,2,Nordeste,BA,M,Branca,801 a 1.600,51
7,2,Nordeste,BA,M,Branca,1.601 a 3.000,17
7,2,Nordeste,BA,M,Branca,3.001 a 10.000,12
7,2,Nordeste,BA,M,Branca,10.001 a 50.000,2
7,2,Nordeste,BA,M,Preta,Não aplicável,245
7,2,Nordeste,BA,M,Preta,0 a 100,5
7,2,Nordeste,BA,M,Preta,101 a 300,15
7,2,Nordeste,BA,M,Preta,301 a 600,23
7,2,Nordeste,BA,M,Preta,601 a 800,14
7,2,Nordeste,BA,M,Preta,801 a 1.600,86
7,2,Nordeste,BA,M,Preta,1.601 a 3.000,25
7,2,Nordeste,BA,M,Preta,3.001 a 10.000,9
7,2,Nordeste,BA,M,Preta,10.001 a 50.000,1
7,2,Nordeste,BA,M,Amarela,Não aplicável,6
7,2,Nordeste,BA,M,Amarela,301 a 600,1
7,2,Nordeste,BA,M,Amarela,801 a 1.600,2
7,2,Nordeste,BA,M,Parda,Não aplicável,816
7,2,Nordeste,BA,M,Parda,0 a 100,5
7,2,Nordeste,BA,M,Parda,101 a 300,64
7,2,Nordeste,BA,M,Parda,301 a 600,74
7,2,Nordeste,BA,M,Parda,601 a 800,34
7,2,Nordeste,BA,M,Parda,801 a 1.600,224
7,2,Nordeste,BA,M,Parda,1.601 a 3.000,53
7,2,Nordeste,BA,M,Parda,3.001 a 10.000,32
7,2,Nordeste,BA,M,Indígena,Não aplicável,7
7,2,Nordeste,BA,M,Indígena,801 a 1.600,3
7,2,Nordeste,BA,M,Indígena,1.601 a 3.000,2
7,2,Nordeste,BA,F,Branca,Não aplicável,321
7,2,Nordeste,BA,F,Branca,0 a 100,3
7,2,Nordeste,BA,F,Branca,101 a 300,11
7,2,Nordeste,BA,F,Branca,301 a 600,5
7,2,Nordeste,BA,F,Branca,601 a 800,5
7,2,Nordeste,BA,F,Branca,801 a 1.600,43
7,2,Nordeste,BA,F,Branca,1.601 a 3.000,16
7,2,Nordeste,BA,F,Branca,3.001 a 10.000,10
7,2,Nordeste,BA,F,Branca,10.001 a 50.000,1
7,2,Nordeste,BA,F,Preta,Não aplicável,346
7,2,Nordeste,BA,F,Preta,0 a 100,4
7,2,Nordeste,BA,F,Preta,101 a 300,14
7,2,Nordeste,BA,F,Preta,301 a 600,18
7,2,Nordeste,BA,F,Preta,601 a 800,8
7,2,Nordeste,BA,F,Preta,801 a 1.600,62
7,2,Nordeste,BA,F,Preta,1.601 a 3.000,26
7,2,Nordeste,BA,F,Preta,3.001 a 10.000,10
7,2,Nordeste,BA,F,Preta,10.001 a 50.000,1
7,2,Nordeste,BA,F,Amarela,Não aplicável,11
7,2,Nordeste,BA,F,Amarela,801 a 1.600,2
7,2,Nordeste,BA,F,Parda,Não aplicável,1102
7,2,Nordeste,BA,F,Parda,0 a 100,12
7,2,Nordeste,BA,F,Parda,101 a 300,43
7,2,Nordeste,BA,F,Parda,301 a 600,42
7,2,Nordeste,BA,F,Parda,601 a 800,17
7,2,Nordeste,BA,F,Parda,801 a 1.600,115
7,2,Nordeste,BA,F,Parda,1.601 a 3.000,48
7,2,Nordeste,BA,F,Parda,3.001 a 10.000,17
7,2,Nordeste,BA,F,Indígena,Não aplicável,16
7,2,Nordeste,BA,F,Indígena,101 a 300,1
7,2,Nordeste,BA,F,Indígena,801 a 1.600,2
7,2,Nordeste,BA,F,Ignorada,Não aplicável,1
7,3,Nordeste,BA,M,Branca,Não aplicável,239
7,3,Nordeste,BA,M,Branca,0 a 100,3
7,3,Nordeste,BA,M,Branca,101 a 300,12
7,3,Nordeste,BA,M,Branca,301 a 600,25
7,3,Nordeste,BA,M,Branca,601 a 800,9
7,3,Nordeste,BA,M,Branca,801 a 1.600,57
7,3,Nordeste,BA,M,Branca,1.601 a 3.000,21
7,3,Nordeste,BA,M,Branca,3.001 a 10.000,13
7,3,Nordeste,BA,M,Branca,10.001 a 50.000,4
7,3,Nordeste,BA,M,Preta,Não aplicável,268
7,3,Nordeste,BA,M,Preta,0 a 100,2
7,3,Nordeste,BA,M,Preta,101 a 300,9
7,3,Nordeste,BA,M,Preta,301 a 600,33
7,3,Nordeste,BA,M,Preta,601 a 800,12
7,3,Nordeste,BA,M,Preta,801 a 1.600,94
7,3,Nordeste,BA,M,Preta,1.601 a 3.000,23
7,3,Nordeste,BA,M,Preta,3.001 a 10.000,16
7,3,Nordeste,BA,M,Preta,10.001 a 50.000,1
7,3,Nordeste,BA,M,Amarela,Não aplicável,7
7,3,Nordeste,BA,M,Amarela,101 a 300,1
7,3,Nordeste,BA,M,Amarela,601 a 800,1
7,3,Nordeste,BA,M,Amarela,1.601 a 3.000,1
7,3,Nordeste,BA,M,Parda,Não aplicável,808
7,3,Nordeste,BA,M,Parda,0 a 100,5
7,3,Nordeste,BA,M,Parda,101 a 300,44
7,3,Nordeste,BA,M,Parda,301 a 600,77
7,3,Nordeste,BA,M,Parda,601 a 800,43
7,3,Nordeste,BA,M,Parda,801 a 1.600,227
7,3,Nordeste,BA,M,Parda,1.601 a 3.000,51
7,3,Nordeste,BA,M,Parda,3.001 a 10.000,39
7,3,Nordeste,BA,M,Parda,10.001 a 50.000,4
7,3,Nordeste,BA,M,Indígena,Não aplicável,2
7,3,Nordeste,BA,M,Indígena,801 a 1.600,3
7,3,Nordeste,BA,M,Indígena,1.601 a 3.000,1
7,3,Nordeste,BA,M,Indígena,3.001 a 10.000,1
7,3,Nordeste,BA,F,Branca,Não aplicável,345
7,3,Nordeste,BA,F,Branca,0 a 100,2
7,3,Nordeste,BA,F,Branca,101 a 300,9
7,3,Nordeste,BA,F,Branca,301 a 600,8
7,3,Nordeste,BA,F,Branca,601 a 800,2
7,3,Nordeste,BA,F,Branca,801 a 1.600,39
7,3,Nordeste,BA,F,Branca,1.601 a 3.000,17
7,3,Nordeste,BA,F,Branca,3.001 a 10.000,11
7,3,Nordeste,BA,F,Branca,10.001 a 50.000,2
7,3,Nordeste,BA,F,Preta,Não aplicável,380
7,3,Nordeste,BA,F,Preta,0 a 100,3
7,3,Nordeste,BA,F,Preta,101 a 300,11
7,3,Nordeste,BA,F,Preta,301 a 600,18
7,3,Nordeste,BA,F,Preta,601 a 800,3
7,3,Nordeste,BA,F,Preta,801 a 1.600,64
7,3,Nordeste,BA,F,Preta,1.601 a 3.000,14
7,3,Nordeste,BA,F,Preta,3.001 a 10.000,9
7,3,Nordeste,BA,F,Preta,10.001 a 50.000,1
7,3,Nordeste,BA,F,Amarela,Não aplicável,8
7,3,Nordeste,BA,F,Amarela,801 a 1.600,2
7,3,Nordeste,BA,F,Amarela,1.601 a 3.000,1
7,3,Nordeste,BA,F,Parda,Não aplicável,1080
7,3,Nordeste,BA,F,Parda,0 a 100,8
7,3,Nordeste,BA,F,Parda,101 a 300,37
7,3,Nordeste,BA,F,Parda,301 a 600,55
7,3,Nordeste,BA,F,Parda,601 a 800,19
7,3,Nordeste,BA,F,Parda,801 a 1.600,132
7,3,Nordeste,BA,F,Parda,1.601 a 3.000,27
7,3,Nordeste,BA,F,Parda,3.001 a 10.000,25
7,3,Nordeste,BA,F,Indígena,Não aplicável,7
7,3,Nordeste,BA,F,Indígena,801 a 1.600,1
7,3,Nordeste,BA,F,Indígena,3.001 a 10.000,1
7,4,Nordeste,BA,M,Branca,Não aplicável,233
7,4,Nordeste,BA,M,Branca,0 a 100,2
7,4,Nordeste,BA,M,Branca,101 a 300,12
7,4,Nordeste,BA,M,Branca,301 a 600,13
7,4,Nordeste,BA,M,Branca,601 a 800,10
7,4,Nordeste,BA,M,Branca,801 a 1.600,52
7,4,Nordeste,BA,M,Branca,1.601 a 3.000,23
7,4,Nordeste,BA,M,Branca,3.001 a 10.000,20
7,4,Nordeste,BA,M,Branca,10.001 a 50.000,5
7,4,Nordeste,BA,M,Preta,Não aplicável,236
7,4,Nordeste,BA,M,Preta,0 a 100,5
7,4,Nordeste,BA,M,Preta,101 a 300,11
7,4,Nordeste,BA,M,Preta,301 a 600,24
7,4,Nordeste,BA,M,Preta,601 a 800,7
7,4,Nordeste,BA,M,Preta,801 a 1.600,90
7,4,Nordeste,BA,M,Preta,1.601 a 3.000,24
7,4,Nordeste,BA,M,Preta,3.001 a 10.000,14
7,4,Nordeste,BA,M,Amarela,Não aplicável,5
7,4,Nordeste,BA,M,Amarela,601 a 800,1
7,4,Nordeste,BA,M,Amarela,801 a 1.600,1
7,4,Nordeste,BA,M,Parda,Não aplicável,762
7,4,Nordeste,BA,M,Parda,0 a 100,9
7,4,Nordeste,BA,M,Parda,101 a 300,41
7,4,Nordeste,BA,M,Parda,301 a 600,63
7,4,Nordeste,BA,M,Parda,601 a 800,36
7,4,Nordeste,BA,M,Parda,801 a 1.600,191
7,4,Nordeste,BA,M,Parda,1.601 a 3.000,63
7,4,Nordeste,BA,M,Parda,3.001 a 10.000,29
7,4,Nordeste,BA,M,Parda,10.001 a 50.000,4
7,4,Nordeste,BA,M,Indígena,Não aplicável,7
7,4,Nordeste,BA,M,Indígena,301 a 600,1
7,4,Nordeste,BA,M,Indígena,801 a 1.600,3
7,4,Nordeste,BA,M,Indígena,1.601 a 3.000,2
7,4,Nordeste,BA,M,Indígena,3.001 a 10.000,1
7,4,Nordeste,BA,F,Branca,Não aplicável,329
7,4,Nordeste,BA,F,Branca,0 a 100,1
7,4,Nordeste,BA,F,Branca,101 a 300,5
7,4,Nordeste,BA,F,Branca,301 a 600,11
7,4,Nordeste,BA,F,Branca,601 a 800,3
7,4,Nordeste,BA,F,Branca,801 a 1.600,47
7,4,Nordeste,BA,F,Branca,1.601 a 3.000,22
7,4,Nordeste,BA,F,Branca,3.001 a 10.000,9
7,4,Nordeste,BA,F,Branca,10.001 a 50.000,1
7,4,Nordeste,BA,F,Preta,Não aplicável,307
7,4,Nordeste,BA,F,Preta,0 a 100,2
7,4,Nordeste,BA,F,Preta,101 a 300,8
7,4,Nordeste,BA,F,Preta,301 a 600,16
7,4,Nordeste,BA,F,Preta,601 a 800,5
7,4,Nordeste,BA,F,Preta,801 a 1.600,63
7,4,Nordeste,BA,F,Preta,1.601 a 3.000,26
7,4,Nordeste,BA,F,Preta,3.001 a 10.000,9
7,4,Nordeste,BA,F,Preta,10.001 a 50.000,1
7,4,Nordeste,BA,F,Amarela,Não aplicável,6
7,4,Nordeste,BA,F,Amarela,801 a 1.600,2
7,4,Nordeste,BA,F,Parda,Não aplicável,1053
7,4,Nordeste,BA,F,Parda,0 a 100,10
7,4,Nordeste,BA,F,Parda,101 a 300,36
7,4,Nordeste,BA,F,Parda,301 a 600,47
7,4,Nordeste,BA,F,Parda,601 a 800,13
7,4,Nordeste,BA,F,Parda,801 a 1.600,144
7,4,Nordeste,BA,F,Parda,1.601 a 3.000,59
7,4,Nordeste,BA,F,Parda,3.001 a 10.000,18
7,4,Nordeste,BA,F,Parda,10.001 a 50.000,2
7,4,Nordeste,BA,F,Indígena,Não aplicável,17
7,4,Nordeste,BA,F,Indígena,801 a 1.600,1
8,1,Nordeste,BA,M,Branca,Não aplicável,235
8,1,Nordeste,BA,M,Branca,101 a 300,14
8,1,Nordeste,BA,M,Branca,301 a 600,17
8,1,Nordeste,BA,M,Branca,601 a 800,10
8,1,Nordeste,BA,M,Branca,801 a 1.600,41
8,1,Nordeste,BA,M,Branca,1.601 a 3.000,15
8,1,Nordeste,BA,M,Branca,3.001 a 10.000,19
8,1,Nordeste,BA,M,Branca,10.001 a 50.000,3
8,1,Nordeste,BA,M,Preta,Não aplicável,252
8,1,Nordeste,BA,M,Preta,101 a 300,15
8,1,Nordeste,BA,M,Preta,301 a 600,17
8,1,Nordeste,BA,M,Preta,601 a 800,14
8,1,Nordeste,BA,M,Preta,801 a 1.600,97
8,1,Nordeste,BA,M,Preta,1.601 a 3.000,53
8,1,Nordeste,BA,M,Preta,3.001 a 10.000,12
8,1,Nordeste,BA,M,Amarela,Não aplicável,5
8,1,Nordeste,BA,M,Parda,Não aplicável,753
8,1,Nordeste,BA,M,Parda,0 a 100,7
8,1,Nordeste,BA,M,Parda,101 a 300,43
8,1,Nordeste,BA,M,Parda,301 a 600,48
8,1,Nordeste,BA,M,Parda,601 a 800,36
8,1,Nordeste,BA,M,Parda,801 a 1.600,188
8,1,Nordeste,BA,M,Parda,1.601 a 3.000,62
8,1,Nordeste,BA,M,Parda,3.001 a 10.000,35
8,1,Nordeste,BA,M,Parda,10.001 a 50.000,4
8,1,Nordeste,BA,M,Indígena,Não aplicável,6
8,1,Nordeste,BA,M,Indígena,801 a 1.600,1
8,1,Nordeste,BA,M,Indígena,3.001 a 10.000,1
8,1,Nordeste,BA,F,Branca,Não aplicável,300
8,1,Nordeste,BA,F,Branca,101 a 300,8
8,1,Nordeste,BA,F,Branca,301 a 600,11
8,1,Nordeste,BA,F,Branca,601 a 800,3
8,1,Nordeste,BA,F,Branca,801 a 1.600,37
8,1,Nordeste,BA,F,Branca,1.601 a 3.000,7
8,1,Nordeste,BA,F,Branca,3.001 a 10.000,13
8,1,Nordeste,BA,F,Branca,10.001 a 50.000,2
8,1,Nordeste,BA,F,Preta,Não aplicável,363
8,1,Nordeste,BA,F,Preta,0 a 100,1
8,1,Nordeste,BA,F,Preta,101 a 300,10
8,1,Nordeste,BA,F,Preta,301 a 600,20
8,1,Nordeste,BA,F,Preta,601 a 800,14
8,1,Nordeste,BA,F,Preta,801 a 1.600,49
8,1,Nordeste,BA,F,Preta,1.601 a 3.000,24
8,1,Nordeste,BA,F,Preta,3.001 a 10.000,8
8,1,Nordeste,BA,F,Amarela,Não aplicável,11
8,1,Nordeste,BA,F,Amarela,801 a 1.600,3
8,1,Nordeste,BA,F,Parda,Não aplicável,1002
8,1,Nordeste,BA,F,Parda,0 a 100,9
8,1,Nordeste,BA,F,Parda,101 a 300,22
8,1,Nordeste,BA,F,Parda,301 a 600,44
8,1,Nordeste,BA,F,Parda,601 a 800,9
8,1,Nordeste,BA,F,Parda,801 a 1.600,115
8,1,Nordeste,BA,F,Parda,1.601 a 3.000,47
8,1,Nordeste,BA,F,Parda,3.001 a 10.000,29
8,1,Nordeste,BA,F,Indígena,Não aplicável,5
8,1,Nordeste,BA,F,Indígena,801 a 1.600,1
8,1,Nordeste,BA,F,Indígena,1.601 a 3.000,2
8,1,Nordeste,BA,F,Ignorada,Não aplicável,1
8,2,Nordeste,BA,M,Branca,Não aplicável,238
8,2,Nordeste,BA,M,Branca,0 a 100,2
8,2,Nordeste,BA,M,Branca,101 a 300,15
8,2,Nordeste,BA,M,Branca,301 a 600,19
8,2,Nordeste,BA,M,Branca,601 a 800,12
8,2,Nordeste,BA,M,Branca,801 a 1.600,48
8,2,Nordeste,BA,M,Branca,1.601 a 3.000,16
8,2,Nordeste,BA,M,Branca,3.001 a 10.000,11
8,2,Nordeste,BA,M,Branca,10.001 a 50.000,3
8,2,Nordeste,BA,M,Preta,Não aplicável,247
8,2,Nordeste,BA,M,Preta,0 a 100,4
8,2,Nordeste,BA,M,Preta,101 a 300,12
8,2,Nordeste,BA,M,Preta,301 a 600,26
8,2,Nordeste,BA,M,Preta,601 a 800,14
8,2,Nordeste,BA,M,Preta,801 a 1.600,88
8,2,Nordeste,BA,M,Preta,1.601 a 3.000,26
8,2,Nordeste,BA,M,Preta,3.001 a 10.000,11
8,2,Nordeste,BA,M,Preta,10.001 a 50.000,2
8,2,Nordeste,BA,M,Amarela,Não aplicável,6
8,2,Nordeste,BA,M,Amarela,301 a 600,1
8,2,Nordeste,BA,M,Amarela,601 a 800,1
8,2,Nordeste,BA,M,Amarela,801 a 1.600,1
8,2,Nordeste,BA,M,Parda,Não aplicável,783
8,2,Nordeste,BA,M,Parda,0 a 100,3
8,2,Nordeste,BA,M,Parda,101 a 300,52
8,2,Nordeste,BA,M,Parda,301 a 600,73
8,2,Nordeste,BA,M,Parda,601 a 800,35
8,2,Nordeste,BA,M,Parda,801 a 1.600,205
8,2,Nordeste,BA,M,Parda,1.601 a 3.000,60
8,2,Nordeste,BA,M,Parda,3.001 a 10.000,30
8,2,Nordeste,BA,M,Indígena,Não aplicável,7
8,2,Nordeste,BA,M,Indígena,801 a 1.600,2
8,2,Nordeste,BA,M,Indígena,1.601 a 3.000,1
8,2,Nordeste,BA,F,Branca,Não aplicável,319
8,2,Nordeste,BA,F,Branca,101 a 300,16
8,2,Nordeste,BA,F,Branca,301 a 600,2
8,2,Nordeste,BA,F,Branca,601 a 800,3
8,2,Nordeste,BA,F,Branca,801 a 1.600,44
8,2,Nordeste,BA,F,Branca,1.601 a 3.000,18
8,2,Nordeste,BA,F,Branca,3.001 a 10.000,9
8,2,Nordeste,BA,F,Branca,10.001 a 50.000,2
8,2,Nordeste,BA,F,Preta,Não aplicável,329
8,2,Nordeste,BA,F,Preta,0 a 100,3
8,2,Nordeste,BA,F,Preta,101 a 300,18
8,2,Nordeste,BA,F,Preta,301 a 600,12
8,2,Nordeste,BA,F,Preta,601 a 800,9
8,2,Nordeste,BA,F,Preta,801 a 1.600,65
8,2,Nordeste,BA,F,Preta,1.601 a 3.000,27
8,2,Nordeste,BA,F,Preta,3.001 a 10.000,9
8,2,Nordeste,BA,F,Amarela,Não aplicável,10
8,2,Nordeste,BA,F,Amarela,801 a 1.600,2
8,2,Nordeste,BA,F,Parda,Não aplicável,1080
8,2,Nordeste,BA,F,Parda,0 a 100,9
8,2,Nordeste,BA,F,Parda,101 a 300,38
8,2,Nordeste,BA,F,Parda,301 a 600,35
8,2,Nordeste,BA,F,Parda,601 a 800,18
8,2,Nordeste,BA,F,Parda,801 a 1.600,115
8,2,Nordeste,BA,F,Parda,1.601 a 3.000,43
8,2,Nordeste,BA,F,Parda,3.001 a 10.000,16
8,2,Nordeste,BA,F,Indígena,Não aplicável,16
8,2,Nordeste,BA,F,Indígena,801 a 1.600,1
8,3,Nordeste,BA,M,Branca,Não aplicável,221
8,3,Nordeste,BA,M,Branca,0 a 100,3
8,3,Nordeste,BA,M,Branca,101 a 300,11
8,3,Nordeste,BA,M,Branca,301 a 600,25
8,3,Nordeste,BA,M,Branca,601 a 800,13
8,3,Nordeste,BA,M,Branca,801 a 1.600,36
8,3,Nordeste,BA,M,Branca,1.601 a 3.000,24
8,3,Nordeste,BA,M,Branca,3.001 a 10.000,12
8,3,Nordeste,BA,M,Branca,10.001 a 50.000,4
8,3,Nordeste,BA,M,Preta,Não aplicável,253
8,3,Nordeste,BA,M,Preta,0 a 100,1
8,3,Nordeste,BA,M,Preta,101 a 300,9
8,3,Nordeste,BA,M,Preta,301 a 600,32
8,3,Nordeste,BA,M,Preta,601 a 800,12
8,3,Nordeste,BA,M,Preta,801 a 1.600,79
8,3,Nordeste,BA,M,Preta,1.601 a 3.000,29
8,3,Nordeste,BA,M,Preta,3.001 a 10.000,17
8,3,Nordeste,BA,M,Preta,10.001 a 50.000,2
8,3,Nordeste,BA,M,Amarela,Não aplicável,6
8,3,Nordeste,BA,M,Amarela,601 a 800,1
8,3,Nordeste,BA,M,Amarela,1.601 a 3.000,1
8,3,Nordeste,BA,M,Amarela,3.001 a 10.000,1
8,3,Nordeste,BA,M,Parda,Não aplicável,769
8,3,Nordeste,BA,M,Parda,0 a 100,6
8,3,Nordeste,BA,M,Parda,101 a 300,32
8,3,Nordeste,BA,M,Parda,301 a 600,78
8,3,Nordeste,BA,M,Parda,601 a 800,44
8,3,Nordeste,BA,M,Parda,801 a 1.600,211
8,3,Nordeste,BA,M,Parda,1.601 a 3.000,46
8,3,Nordeste,BA,M,Parda,3.001 a 10.000,41
8,3,Nordeste,BA,M,Parda,10.001 a 50.000,4
8,3,Nordeste,BA,M,Indígena,Não aplicável,2
8,3,Nordeste,BA,M,Indígena,801 a 1.600,3
8,3,Nordeste,BA,M,Indígena,1.601 a 3.000,1
8,3,Nordeste,BA,M,Indígena,3.001 a 10.000,1
8,3,Nordeste,BA,F,Branca,Não aplicável,328
8,3,Nordeste,BA,F,Branca,0 a 100,3
8,3,Nordeste,BA,F,Branca,101 a 300,4
8,3,Nordeste,BA,F,Branca,301 a 600,9
8,3,Nordeste,BA,F,Branca,601 a 800,2
8,3,Nordeste,BA,F,Branca,801 a 1.600,37
8,3,Nordeste,BA,F,Branca,1.601 a 3.000,16
8,3,Nordeste,BA,F,Branca,3.001 a 10.000,11
8,3,Nordeste,BA,F,Branca,10.001 a 50.000,2
8,3,Nordeste,BA,F,Preta,Não aplicável,377
8,3,Nordeste,BA,F,Preta,101 a 300,10
8,3,Nordeste,BA,F,Preta,301 a 600,16
8,3,Nordeste,BA,F,Preta,601 a 800,7
8,3,Nordeste,BA,F,Preta,801 a 1.600,55
8,3,Nordeste,BA,F,Preta,1.601 a 3.000,16
8,3,Nordeste,BA,F,Preta,3.001 a 10.000,9
8,3,Nordeste,BA,F,Preta,10.001 a 50.000,1
8,3,Nordeste,BA,F,Amarela,Não aplicável,7
8,3,Nordeste,BA,F,Amarela,1.601 a 3.000,1
8,3,Nordeste,BA,F,Parda,Não aplicável,1031
8,3,Nordeste,BA,F,Parda,0 a 100,8
8,3,Nordeste,BA,F,Parda,101 a 300,33
8,3,Nordeste,BA,F,Parda,301 a 600,49
8,3,Nordeste,BA,F,Parda,601 a 800,17
8,3,Nordeste,BA,F,Parda,801 a 1.600,115
8,3,Nordeste,BA,F,Parda,1.601 a 3.000,32
8,3,Nordeste,BA,F,Parda,3.001 a 10.000,21
8,3,Nordeste,BA,F,Indígena,Não aplicável,5
8,3,Nordeste,BA,F,Indígena,3.001 a 10.000,1
8,4,Nordeste,BA,M,Branca,Não aplicável,226
8,4,Nordeste,BA,M,Branca,0 a 100,2
8,4,Nordeste,BA,M,Branca,101 a 300,13
8,4,Nordeste,BA,M,Branca,301 a 600,14
8,4,Nordeste,BA,M,Branca,601 a 800,6
8,4,Nordeste,BA,M,Branca,801 a 1.600,46
8,4,Nordeste,BA,M,Branca,1.601 a 3.000,28
8,4,Nordeste,BA,M,Branca,3.001 a 10.000,18
8,4,Nordeste,BA,M,Branca,10.001 a 50.000,5
8,4,Nordeste,BA,M,Preta,Não aplicável,234
8,4,Nordeste,BA,M,Preta,0 a 100,4
8,4,Nordeste,BA,M,Preta,101 a 300,8
8,4,Nordeste,BA,M,Preta,301 a 600,20
8,4,Nordeste,BA,M,Preta,601 a 800,9
8,4,Nordeste,BA,M,Preta,801 a 1.600,79
8,4,Nordeste,BA,M,Preta,1.601 a 3.000,26
8,4,Nordeste,BA,M,Preta,3.001 a 10.000,17
8,4,Nordeste,BA,M,Amarela,Não aplicável,3
8,4,Nordeste,BA,M,Amarela,301 a 600,1
8,4,Nordeste,BA,M,Parda,Não aplicável,744
8,4,Nordeste,BA,M,Parda,0 a 100,11
8,4,Nordeste,BA,M,Parda,101 a 300,52
8,4,Nordeste,BA,M,Parda,301 a 600,74
8,4,Nordeste,BA,M,Parda,601 a 800,32
8,4,Nordeste,BA,M,Parda,801 a 1.600,189
8,4,Nordeste,BA,M,Parda,1.601 a 3.000,64
8,4,Nordeste,BA,M,Parda,3.001 a 10.000,28
8,4,Nordeste,BA,M,Parda,10.001 a 50.000,4
8,4,Nordeste,BA,M,Indígena,Não aplicável,4
8,4,Nordeste,BA,M,Indígena,301 a 600,1
8,4,Nordeste,BA,M,Indígena,601 a 800,1
8,4,Nordeste,BA,M,Indígena,1.601 a 3.000,2
8,4,Nordeste,BA,M,Indígena,3.001 a 10.000,1
8,4,Nordeste,BA,F,Branca,Não aplicável,316
8,4,Nordeste,BA,F,Branca,101 a 300,8
8,4,Nordeste,BA,F,Branca,301 a 600,11
8,4,Nordeste,BA,F,Branca,601 a 800,1
8,4,Nordeste,BA,F,Branca,801 a 1.600,45
8,4,Nordeste,BA,F,Branca,1.601 a 3.000,17
